,Date,Data,Artist,Title,Rank,Note
12242,1979-05-12,"['Saturday Night, Sunday Morning', 'Thelma Houston']",Thelma Houston,Saturday Nigh,43,1
12243,1979-05-12,"['Little Bit Of Soap', 'Nigel Olsson']",Nigel Olsson,Little Bit Of Soap,44,0
12244,1979-05-12,"['Diamonds', 'Chris Rea']",Chris Rea,Diamonds,45,0
12245,1979-05-12,"['Precious Love', 'Bob Welch']",Bob Welch,Precious Love,46,0
12246,1979-05-12,"['Rhumba Girl', 'Nicolette Larson']",Nicolette Larson,Rhumba Girl,47,0
12247,1979-05-12,"['Dance The Night Away', 'Van Halen']",Van Halen,Dance The Night Away,48,0
12248,1979-05-12,"[""I Don't Want Nobody Else (To Dance With You)"", 'Narada Michael Walden']",Narada Michael Walden,I Don't Want Nobody Else (To Dance With You),49,0
12249,1979-05-12,"['Minute By Minute', 'The Doobie Brothers']",The Doobie Brothers,Minute By Minute,50,0
12250,1979-05-12,"['Tragedy', 'Bee Gees']",Bee Gees,Tragedy,51,0
12251,1979-05-12,"[""Dancin' Fool"", 'Frank Zappa']",Frank Zappa,Dancin' Fool,52,0
12252,1979-05-12,"['I Want You To Want Me', 'Cheap Trick']",Cheap Trick,I Want You To Want Me,53,0
12253,1979-05-12,"['Sultans Of Swing', 'Dire Straits']",Dire Straits,Sultans Of Swing,54,0
12254,1979-05-12,"[""When You're In Love With A Beautiful Woman"", 'Dr. Hook']",Dr. Hook,When You're In Love With A Beautiful Woman,55,0
12255,1979-05-12,"[""Good Timin'"", 'The Beach Boys']",The Beach Boys,Good Timin',56,0
12256,1979-05-12,"['Crazy Love', 'The Allman Brothers Band']",The Allman Brothers Band,Crazy Love,57,0
12257,1979-05-12,"['Happiness', 'The Pointer Sisters']",The Pointer Sisters,Happiness,58,0
12258,1979-05-12,"['Georgy Porgy', 'Toto']",Toto,Georgy Porgy,59,0
12259,1979-05-12,"['Just The Same Way', 'Journey']",Journey,Just The Same Way,60,0
12260,1979-05-12,"[""Ain't No Stoppin' Us Now"", 'McFadden & Whitehead']",McFadden & Whitehead,Ain't No Stoppin' Us Now,61,0
12261,1979-05-12,"[""One Chain (Don't Make No Prison)"", 'Santana']",Santana,One Chain (Don't Make No Prison),62,0
12262,1979-05-12,"['Sweet Lui-Louise', 'Ironhorse']",Ironhorse,Sweet Lui-Louise,63,0
12263,1979-05-12,"['Star Love', 'Cheryl Lynn']",Cheryl Lynn,Star Love,64,0
12264,1979-05-12,"['One More Minute', 'Saint Tropez']",Saint Tropez,One More Minute,65,0
12265,1979-05-12,"['(Wish I Could Fly Like) Superman', 'The Kinks']",The Kinks,(Wish I Could Fly Like) Superman,66,0
12266,1979-05-12,"[""You Can't Change That"", 'Raydio']",Raydio,You Can't Change That,67,0
12267,1979-05-12,"['Shakedown Cruise', 'Jay Ferguson']",Jay Ferguson,Shakedown Cruise,68,0
12268,1979-05-12,"['Boogie Wonderland', 'Earth, Wind & Fire with The Emotions']",ind & Fire with The Emotions,Boogie Wonderland,69,1
12269,1979-05-12,"['Easy To Be Hard', 'Cheryl Barnes/Hair Soundtrack']",Cheryl Barnes/Hair Soundtrack,Easy To Be Hard,70,0
12270,1979-05-12,"[""Boogie Woogie Dancin' Shoes"", 'Claudja Barry']",Claudja Barry,Boogie Woogie Dancin' Shoes,71,0
12271,1979-05-12,"['Dance Away', 'Roxy Music']",Roxy Music,Dance Away,72,0
12272,1979-05-12,"[""Can't Sleep"", 'Rockets']",Rockets,Can't Sleep,73,0
12273,1979-05-12,"[""Don't Ever Wanna Lose Ya"", 'New England']",New England,Don't Ever Wanna Lose Ya,74,0
12274,1979-05-12,"[""My Baby's Baby"", 'Liquid Gold']",Liquid Gold,My Baby's Baby,75,0
12275,1979-05-12,"['Theme From Ice Castles (Through The Eyes Of Love)', 'Melissa Manchester']",Melissa Manchester,Theme From Ice Castles (Through The Eyes Of Love),76,0
12276,1979-05-12,"[""Night Dancin'"", 'Taka Boom']",Taka Boom,Night Dancin',77,0
12277,1979-05-12,"['Roxanne', 'The Police']",The Police,Roxanne,78,0
12278,1979-05-12,"['Bang A Gong', 'Witch Queen']",Witch Queen,Bang A Gong,79,0
12279,1979-05-12,"['Feel The Need', 'Leif Garrett']",Leif Garrett,Feel The Need,80,0
12280,1979-05-12,"['My Love Is Music', 'Space']",Space,My Love Is Music,81,0
12281,1979-05-12,"[""Can't Keep A Good Man Down"", 'Eddie Money']",Eddie Money,Can't Keep A Good Man Down,82,0
12282,1979-05-12,"['Mirror Star', 'Fabulous Poodles']",Fabulous Poodles,Mirror Star,83,0
12283,1979-05-12,"['Heart Of The Night', 'Poco']",Poco,Heart Of The Night,84,0
12284,1979-05-12,"['Roller', 'April Wine']",April Wine,Roller,85,0
12285,1979-05-12,"['Dance With You', 'Carrie Lucas']",Carrie Lucas,Dance With You,86,0
12286,1979-05-12,"['Dancer', 'Gino Soccio']",Gino Soccio,Dancer,87,0
12287,1979-05-12,"[""Livin' It Up (Friday Night)"", 'Bell & James']",Bell & James,Livin' It Up (Friday Night),88,0
12288,1979-05-12,"[""Bustin' Out"", 'Rick James']",Rick James,Bustin' Out,89,0
12289,1979-05-12,"['Ring My Bell', 'Anita Ward']",Anita Ward,Ring My Bell,90,0
12290,1979-05-12,"['Lady', 'Little River Band']",Little River Band,Lady,91,0
12291,1979-05-12,"['I Just Fall In Love Again', 'Anne Murray']",Anne Murray,I Just Fall In Love Again,92,0
12292,1979-05-12,"['There But For The Grace Of God Go I', 'Machine']",Machine,There But For The Grace Of God Go I,93,0
12293,1979-05-12,"['Heart To Heart', 'Errol Sober']",Errol Sober,Heart To Heart,94,0
12294,1979-05-12,"['Shake Your Groove Thing', 'Peaches & Herb']",Peaches & Herb,Shake Your Groove Thing,95,0
12295,1979-05-12,"['Superman', 'Herbie Mann']",Herbie Mann,Superman,96,0
12296,1979-05-12,"[""Da Ya Think I'm Sexy?"", 'Rod Stewart']",Rod Stewart,Da Ya Think I'm Sexy?,97,0
12297,1979-05-12,"['Heaven Knows', 'Donna Summer With Brooklyn Dreams']",Donna Summer With Brooklyn Dreams,Heaven Knows,98,0
12298,1979-05-12,"['I Need Your Help Barry Manilow', 'Ray Stevens']",Ray Stevens,I Need Your Help Barry Manilow,99,0
12299,1979-05-12,"['High On Your Love Suite', 'Rick James']",Rick James,High On Your Love Suite,100,0
12300,1979-06-09,"['Love You Inside Out', 'Bee Gees']",Bee Gees,Love You Inside Out,1,0
12301,1979-06-09,"['Hot Stuff', 'Donna Summer']",Donna Summer,Hot Stuff,2,0
12302,1979-06-09,"['We Are Family', 'Sister Sledge']",Sister Sledge,We Are Family,3,0
12303,1979-06-09,"['Reunited', 'Peaches & Herb']",Peaches & Herb,Reunited,4,0
12304,1979-06-09,"['Just When I Needed You Most', 'Randy VanWarmer']",Randy VanWarmer,Just When I Needed You Most,5,0
12305,1979-06-09,"['Ring My Bell', 'Anita Ward']",Anita Ward,Ring My Bell,6,0
12306,1979-06-09,"['The Logical Song', 'Supertramp']",Supertramp,The Logical Song,7,0
12307,1979-06-09,"[""Chuck E.'s In Love"", 'Rickie Lee Jones']",Rickie Lee Jones,Chuck E.'s In Love,8,0
12308,1979-06-09,"['Shake Your Body (Down To The Ground)', 'The Jacksons']",The Jacksons,Shake Your Body (Down To The Ground),9,0
12309,1979-06-09,"['She Believes In Me', 'Kenny Rogers']",Kenny Rogers,She Believes In Me,10,0
12310,1979-06-09,"['Deeper Than The Night', 'Olivia Newton-John']",Olivia Newton-John,Deeper Than The Night,11,0
12311,1979-06-09,"['Disco Nights (Rock-Freak)', 'G.Q.']",G.Q.,Disco Nights (Rock-Freak),12,0
12312,1979-06-09,"['Goodnight Tonight', 'Wings']",Wings,Goodnight Tonight,13,0
12313,1979-06-09,"[""Rock 'n' Roll Fantasy"", 'Bad Company']",Bad Company,Rock 'n' Roll Fantasy,14,0
12314,1979-06-09,"['You Take My Breath Away', 'Rex Smith']",Rex Smith,You Take My Breath Away,15,0
12315,1979-06-09,"['Renegade', 'Styx']",Styx,Renegade,16,0
12316,1979-06-09,"['In The Navy', 'Village People']",Village People,In The Navy,17,0
12317,1979-06-09,"['Minute By Minute', 'The Doobie Brothers']",The Doobie Brothers,Minute By Minute,18,0
12318,1979-06-09,"['Boogie Wonderland', 'Earth, Wind & Fire with The Emotions']",ind & Fire with The Emotions,Boogie Wonderland,19,1
12319,1979-06-09,"[""Makin' It"", 'David Naughton']",David Naughton,Makin' It,20,0
12320,1979-06-09,"['Hot Number', 'Foxy']",Foxy,Hot Number,21,0
12321,1979-06-09,"[""Ain't Love A Bitch"", 'Rod Stewart']",Rod Stewart,Ain't Love A Bitch,22,0
12322,1979-06-09,"['Get Used To It', 'Roger Voudouris']",Roger Voudouris,Get Used To It,23,0
12323,1979-06-09,"['I Want You To Want Me', 'Cheap Trick']",Cheap Trick,I Want You To Want Me,24,0
12324,1979-06-09,"['Shine A Little Love', 'Electric Light Orchestra']",Electric Light Orchestra,Shine A Little Love,25,0
12325,1979-06-09,"['Love Is The Answer', 'England Dan & John Ford Coley']",England Dan & John Ford Coley,Love Is The Answer,26,0
12326,1979-06-09,"['Heart Of Glass', 'Blondie']",Blondie,Heart Of Glass,27,0
12327,1979-06-09,"['Bad Girls', 'Donna Summer']",Donna Summer,Bad Girls,28,0
12328,1979-06-09,"['Dance The Night Away', 'Van Halen']",Van Halen,Dance The Night Away,29,0
12329,1979-06-09,"['Gold', 'John Stewart']",John Stewart,Gold,30,0
12330,1979-06-09,"[""(If Loving You Is Wrong) I Don't Want To Be Right"", 'Barbara Mandrell']",Barbara Mandrell,(If Loving You Is Wrong) I Don't Want To Be Right,31,0
12331,1979-06-09,"['It Must Be Love', 'Alton McClain & Destiny']",Alton McClain & Destiny,It Must Be Love,32,0
12332,1979-06-09,"[""When You're In Love With A Beautiful Woman"", 'Dr. Hook']",Dr. Hook,When You're In Love With A Beautiful Woman,33,0
12333,1979-06-09,"['Little Bit Of Soap', 'Nigel Olsson']",Nigel Olsson,Little Bit Of Soap,34,0
12334,1979-06-09,"[""Ain't No Stoppin' Us Now"", 'McFadden & Whitehead']",McFadden & Whitehead,Ain't No Stoppin' Us Now,35,0
12335,1979-06-09,"[""I Can't Stand It No More"", 'Peter Frampton']",Peter Frampton,I Can't Stand It No More,36,0
12336,1979-06-09,"['Does Your Mother Know', 'ABBA']",ABBA,Does Your Mother Know,37,0
12337,1979-06-09,"['Shakedown Cruise', 'Jay Ferguson']",Jay Ferguson,Shakedown Cruise,38,0
12338,1979-06-09,"[""You Can't Change That"", 'Raydio']",Raydio,You Can't Change That,39,0
12339,1979-06-09,"[""Good Timin'"", 'The Beach Boys']",The Beach Boys,Good Timin',40,0
12340,1979-06-09,"[""Don't Ever Wanna Lose Ya"", 'New England']",New England,Don't Ever Wanna Lose Ya,41,0
12341,1979-06-09,"[""I Was Made For Lovin' You"", 'KISS']",KISS,I Was Made For Lovin' You,42,0
12342,1979-06-09,"['(Wish I Could Fly Like) Superman', 'The Kinks']",The Kinks,(Wish I Could Fly Like) Superman,43,0
12343,1979-06-09,"['Dance Away', 'Roxy Music']",Roxy Music,Dance Away,44,0
12344,1979-06-09,"[""My Baby's Baby"", 'Liquid Gold']",Liquid Gold,My Baby's Baby,45,0
12345,1979-06-09,"['Heart Of The Night', 'Poco']",Poco,Heart Of The Night,46,0
12346,1979-06-09,"['Days Gone Down (Still Got The Light In Your Eyes)', 'Gerry Rafferty']",Gerry Rafferty,Days Gone Down (Still Got The Light In Your Eyes),47,0
12347,1979-06-09,"['Honesty', 'Billy Joel']",Billy Joel,Honesty,48,0
12348,1979-06-09,"['One More Minute', 'Saint Tropez']",Saint Tropez,One More Minute,49,0
12349,1979-06-09,"['Shadows In The Moonlight', 'Anne Murray']",Anne Murray,Shadows In The Moonlight,50,0
12350,1979-06-09,"[""Can't Sleep"", 'Rockets']",Rockets,Can't Sleep,51,0
12351,1979-06-09,"['Do It Or Die', 'Atlanta Rhythm Section']",Atlanta Rhythm Section,Do It Or Die,52,0
12352,1979-06-09,"['Old Time Rock & Roll', 'Bob Seger & The Silver Bullet Band']",Bob Seger & The Silver Bullet Band,Old Time Rock & Roll,53,0
12353,1979-06-09,"['Love Takes Time', 'Orleans']",Orleans,Love Takes Time,54,0
12354,1979-06-09,"[""Stumblin' In"", 'Suzi Quatro & Chris Norman']",Suzi Quatro & Chris Norman,Stumblin' In,55,0
12355,1979-06-09,"[""Boogie Woogie Dancin' Shoes"", 'Claudja Barry']",Claudja Barry,Boogie Woogie Dancin' Shoes,56,0
12356,1979-06-09,"['Feel The Need', 'Leif Garrett']",Leif Garrett,Feel The Need,57,0
12357,1979-06-09,"['People Of The South Wind', 'Kansas']",Kansas,People Of The South Wind,58,0
12358,1979-06-09,"['One Way Or Another', 'Blondie']",Blondie,One Way Or Another,59,0
12359,1979-06-09,"['My Love Is Music', 'Space']",Space,My Love Is Music,60,0
12360,1979-06-09,"['Say Maybe', 'Neil Diamond']",Neil Diamond,Say Maybe,61,0
12361,1979-06-09,"['Sad Eyes', 'Robert John']",Robert John,Sad Eyes,62,0
12362,1979-06-09,"['Weekend', 'Wet Willie']",Wet Willie,Weekend,63,0
12363,1979-06-09,"[""If You Can't Give Me Love"", 'Suzi Quatro']",Suzi Quatro,If You Can't Give Me Love,64,0
12364,1979-06-09,"['Go West', 'Village People']",Village People,Go West,65,0
12365,1979-06-09,"['Saturday Night, Sunday Morning', 'Thelma Houston']",Thelma Houston,Saturday Nigh,66,1
12366,1979-06-09,"['Lead Me On', 'Maxine Nightingale']",Maxine Nightingale,Lead Me On,67,0
12367,1979-06-09,"['Up On The Roof', 'James Taylor']",James Taylor,Up On The Roof,68,0
12368,1979-06-09,"[""Mama Can't Buy You Love"", 'Elton John']",Elton John,Mama Can't Buy You Love,69,0
12369,1979-06-09,"['If I Said You Have A Beautiful Body Would You Hold It Against Me', 'Bellamy Brothers']",Bellamy Brothers,If I Said You Have A Beautiful Body Would You Hold It Against Me,70,0
12370,1979-06-09,"[""Bustin' Out"", 'Rick James']",Rick James,Bustin' Out,71,0
12371,1979-06-09,"['Make Love To Me', 'Helen Reddy']",Helen Reddy,Make Love To Me,72,0
12372,1979-06-09,"['Church', 'Bob Welch']",Bob Welch,Church,73,0
12373,1979-06-09,"['Easy To Be Hard', 'Cheryl Barnes/Hair Soundtrack']",Cheryl Barnes/Hair Soundtrack,Easy To Be Hard,74,0
12374,1979-06-09,"['Married Men', 'Bette Midler']",Bette Midler,Married Men,75,0
12375,1979-06-09,"['Is She Really Going Out With Him?', 'Joe Jackson']",Joe Jackson,Is She Really Going Out With Him?,76,0
12376,1979-06-09,"['Head First', 'The Babys']",The Babys,Head First,77,0
12377,1979-06-09,"[""Wasn't It Good"", 'Cher']",Cher,Wasn't It Good,78,0
12378,1979-06-09,"['Do You Wanna Go Party', 'KC And The Sunshine Band']",KC And The Sunshine Band,Do You Wanna Go Party,79,0
12379,1979-06-09,"['Kiss In The Dark', 'Pink Lady']",Pink Lady,Kiss In The Dark,80,0
12380,1979-06-09,"['Music Box', 'Evelyn ""Champagne"" King']","Evelyn ""Champagne"" King",Music Box,81,0
12381,1979-06-09,"['Vengeance', 'Carly Simon']",Carly Simon,Vengeance,82,0
12382,1979-06-09,"[""He's The Greatest Dancer"", 'Sister Sledge']",Sister Sledge,He's The Greatest Dancer,83,0
12383,1979-06-09,"['Georgy Porgy', 'Toto']",Toto,Georgy Porgy,84,0
12384,1979-06-09,"['Suspicions', 'Eddie Rabbitt']",Eddie Rabbitt,Suspicions,85,0
12385,1979-06-09,"['I Want Your Love', 'Chic']",Chic,I Want Your Love,86,0
12386,1979-06-09,"['I Got My Mind Made Up (You Can Get It Girl)', 'Instant Funk']",Instant Funk,I Got My Mind Made Up (You Can Get It Girl),87,0
12387,1979-06-09,"[""Since I Don't Have You"", 'Art Garfunkel']",Art Garfunkel,Since I Don't Have You,88,0
12388,1979-06-09,"['Take Me Home', 'Cher']",Cher,Take Me Home,89,0
12389,1979-06-09,"['Amanda', 'Waylon']",Waylon,Amanda,90,0
12390,1979-06-09,"['Such A Woman', 'Tycoon']",Tycoon,Such A Woman,91,0
12391,1979-06-09,"['Knock On Wood', 'Amii Stewart']",Amii Stewart,Knock On Wood,92,0
12392,1979-06-09,"['Tragedy', 'Bee Gees']",Bee Gees,Tragedy,93,0
12393,1979-06-09,"['Star Love', 'Cheryl Lynn']",Cheryl Lynn,Star Love,94,0
12394,1979-06-09,"['I Will Survive', 'Gloria Gaynor']",Gloria Gaynor,I Will Survive,95,0
12395,1979-06-09,"[""Can't Keep A Good Man Down"", 'Eddie Money']",Eddie Money,Can't Keep A Good Man Down,96,0
12396,1979-06-09,"['No Time To Lose', 'The Tarney/Spencer Band']",The Tarney/Spencer Band,No Time To Lose,97,0
12397,1979-06-09,"['Dance With You', 'Carrie Lucas']",Carrie Lucas,Dance With You,98,0
12398,1979-06-09,"['Music Box Dancer', 'Frank Mills']",Frank Mills,Music Box Dancer,99,0
12399,1979-06-09,"[""I Don't Want Nobody Else (To Dance With You)"", 'Narada Michael Walden']",Narada Michael Walden,I Don't Want Nobody Else (To Dance With You),100,0
12400,1979-07-07,"['Ring My Bell', 'Anita Ward']",Anita Ward,Ring My Bell,1,0
12401,1979-07-07,"['Bad Girls', 'Donna Summer']",Donna Summer,Bad Girls,2,0
12402,1979-07-07,"['Hot Stuff', 'Donna Summer']",Donna Summer,Hot Stuff,3,0
12403,1979-07-07,"[""Chuck E.'s In Love"", 'Rickie Lee Jones']",Rickie Lee Jones,Chuck E.'s In Love,4,0
12404,1979-07-07,"['She Believes In Me', 'Kenny Rogers']",Kenny Rogers,She Believes In Me,5,0
12405,1979-07-07,"['The Logical Song', 'Supertramp']",Supertramp,The Logical Song,6,0
12406,1979-07-07,"['Boogie Wonderland', 'Earth, Wind & Fire with The Emotions']",ind & Fire with The Emotions,Boogie Wonderland,7,1
12407,1979-07-07,"['We Are Family', 'Sister Sledge']",Sister Sledge,We Are Family,8,0
12408,1979-07-07,"[""Makin' It"", 'David Naughton']",David Naughton,Makin' It,9,0
12409,1979-07-07,"['I Want You To Want Me', 'Cheap Trick']",Cheap Trick,I Want You To Want Me,10,0
12410,1979-07-07,"['Gold', 'John Stewart']",John Stewart,Gold,11,0
12411,1979-07-07,"['Love You Inside Out', 'Bee Gees']",Bee Gees,Love You Inside Out,12,0
12412,1979-07-07,"['Shine A Little Love', 'Electric Light Orchestra']",Electric Light Orchestra,Shine A Little Love,13,0
12413,1979-07-07,"['Just When I Needed You Most', 'Randy VanWarmer']",Randy VanWarmer,Just When I Needed You Most,14,0
12414,1979-07-07,"['You Take My Breath Away', 'Rex Smith']",Rex Smith,You Take My Breath Away,15,0
12415,1979-07-07,"['Dance The Night Away', 'Van Halen']",Van Halen,Dance The Night Away,16,0
12416,1979-07-07,"[""When You're In Love With A Beautiful Woman"", 'Dr. Hook']",Dr. Hook,When You're In Love With A Beautiful Woman,17,0
12417,1979-07-07,"[""Ain't No Stoppin' Us Now"", 'McFadden & Whitehead']",McFadden & Whitehead,Ain't No Stoppin' Us Now,18,0
12418,1979-07-07,"[""I Can't Stand It No More"", 'Peter Frampton']",Peter Frampton,I Can't Stand It No More,19,0
12419,1979-07-07,"['Days Gone Down (Still Got The Light In Your Eyes)', 'Gerry Rafferty']",Gerry Rafferty,Days Gone Down (Still Got The Light In Your Eyes),20,0
12420,1979-07-07,"[""You Can't Change That"", 'Raydio']",Raydio,You Can't Change That,21,0
12421,1979-07-07,"['Does Your Mother Know', 'ABBA']",ABBA,Does Your Mother Know,22,0
12422,1979-07-07,"['Heart Of The Night', 'Poco']",Poco,Heart Of The Night,23,0
12423,1979-07-07,"[""I Was Made For Lovin' You"", 'KISS']",KISS,I Was Made For Lovin' You,24,0
12424,1979-07-07,"['Good Times', 'Chic']",Chic,Good Times,25,0
12425,1979-07-07,"['Do It Or Die', 'Atlanta Rhythm Section']",Atlanta Rhythm Section,Do It Or Die,26,0
12426,1979-07-07,"[""Mama Can't Buy You Love"", 'Elton John']",Elton John,Mama Can't Buy You Love,27,0
12427,1979-07-07,"['Minute By Minute', 'The Doobie Brothers']",The Doobie Brothers,Minute By Minute,28,0
12428,1979-07-07,"['Shadows In The Moonlight', 'Anne Murray']",Anne Murray,Shadows In The Moonlight,29,0
12429,1979-07-07,"['People Of The South Wind', 'Kansas']",Kansas,People Of The South Wind,30,0
12430,1979-07-07,"['Getting Closer', 'Wings']",Wings,Getting Closer,31,0
12431,1979-07-07,"['Up On The Roof', 'James Taylor']",James Taylor,Up On The Roof,32,0
12432,1979-07-07,"['The Main Event/Fight', 'Barbra Streisand']",Barbra Streisand,The Main Event/Fight,33,0
12433,1979-07-07,"['One Way Or Another', 'Blondie']",Blondie,One Way Or Another,34,0
12434,1979-07-07,"['Weekend', 'Wet Willie']",Wet Willie,Weekend,35,0
12435,1979-07-07,"['Sad Eyes', 'Robert John']",Robert John,Sad Eyes,36,0
12436,1979-07-07,"['Lead Me On', 'Maxine Nightingale']",Maxine Nightingale,Lead Me On,37,0
12437,1979-07-07,"['Reunited', 'Peaches & Herb']",Peaches & Herb,Reunited,38,0
12438,1979-07-07,"['Is She Really Going Out With Him?', 'Joe Jackson']",Joe Jackson,Is She Really Going Out With Him?,39,0
12439,1979-07-07,"['Married Men', 'Bette Midler']",Bette Midler,Married Men,40,0
12440,1979-07-07,"[""Rock 'n' Roll Fantasy"", 'Bad Company']",Bad Company,Rock 'n' Roll Fantasy,41,0
12441,1979-07-07,"['Get Used To It', 'Roger Voudouris']",Roger Voudouris,Get Used To It,42,0
12442,1979-07-07,"['If I Said You Have A Beautiful Body Would You Hold It Against Me', 'Bellamy Brothers']",Bellamy Brothers,If I Said You Have A Beautiful Body Would You Hold It Against Me,43,0
12443,1979-07-07,"['Shakedown Cruise', 'Jay Ferguson']",Jay Ferguson,Shakedown Cruise,44,0
12444,1979-07-07,"['Go West', 'Village People']",Village People,Go West,45,0
12445,1979-07-07,"['Suspicions', 'Eddie Rabbitt']",Eddie Rabbitt,Suspicions,46,0
12446,1979-07-07,"['Shake Your Body (Down To The Ground)', 'The Jacksons']",The Jacksons,Shake Your Body (Down To The Ground),47,0
12447,1979-07-07,"['Kiss In The Dark', 'Pink Lady']",Pink Lady,Kiss In The Dark,48,0
12448,1979-07-07,"[""Wasn't It Good"", 'Cher']",Cher,Wasn't It Good,49,0
12449,1979-07-07,"['Do You Wanna Go Party', 'KC And The Sunshine Band']",KC And The Sunshine Band,Do You Wanna Go Party,50,0
12450,1979-07-07,"['Vengeance', 'Carly Simon']",Carly Simon,Vengeance,51,0
12451,1979-07-07,"['My Sharona', 'The Knack']",The Knack,My Sharona,52,0
12452,1979-07-07,"[""If You Can't Give Me Love"", 'Suzi Quatro']",Suzi Quatro,If You Can't Give Me Love,53,0
12453,1979-07-07,"[""I'll Never Love This Way Again"", 'Dionne Warwick']",Dionne Warwick,I'll Never Love This Way Again,54,0
12454,1979-07-07,"['The Devil Went Down To Georgia', 'The Charlie Daniels Band']",The Charlie Daniels Band,The Devil Went Down To Georgia,55,0
12455,1979-07-07,"['Amanda', 'Waylon']",Waylon,Amanda,56,0
12456,1979-07-07,"[""Since I Don't Have You"", 'Art Garfunkel']",Art Garfunkel,Since I Don't Have You,57,0
12457,1979-07-07,"['Morning Dance', 'Spyro Gyra']",Spyro Gyra,Morning Dance,58,0
12458,1979-07-07,"['Rock Me', 'Nick Gilder']",Nick Gilder,Rock Me,59,0
12459,1979-07-07,"['Heaven Must Have Sent You', 'Bonnie Pointer']",Bonnie Pointer,Heaven Must Have Sent You,60,0
12460,1979-07-07,"['You Angel You', ""Manfred Mann's Earth Band""]",Manfred Mann's Earth Band,You Angel You,61,0
12461,1979-07-07,"['Highway Song', 'Blackfoot']",Blackfoot,Highway Song,62,0
12462,1979-07-07,"['Renegade', 'Styx']",Styx,Renegade,63,0
12463,1979-07-07,"['Hold On', 'Triumph']",Triumph,Hold On,64,0
12464,1979-07-07,"['Hot Summer Nights', 'Night']",Night,Hot Summer Nights,65,0
12465,1979-07-07,"['You Gonna Make Me Love Somebody Else', 'The Jones Girls']",The Jones Girls,You Gonna Make Me Love Somebody Else,66,0
12466,1979-07-07,"['Born To Be Alive', 'Patrick Hernandez']",Patrick Hernandez,Born To Be Alive,67,0
12467,1979-07-07,"['Long Live Rock', 'The Who']",The Who,Long Live Rock,68,0
12468,1979-07-07,"[""Let's Go"", 'The Cars']",The Cars,Let's Go,69,0
12469,1979-07-07,"['Last Of The Singing Cowboys', 'The Marshall Tucker Band']",The Marshall Tucker Band,Last Of The Singing Cowboys,70,0
12470,1979-07-07,"[""You're The Only One"", 'Dolly Parton']",Dolly Parton,You're The Only One,71,0
12471,1979-07-07,"[""We've Got Love"", 'Peaches & Herb']",Peaches & Herb,We've Got Love,72,0
12472,1979-07-07,"['Light My Fire/137 Disco Heaven', 'Amii Stewart']",Amii Stewart,Light My Fire/137 Disco Heaven,73,0
12473,1979-07-07,"['I Do Love You', 'GQ']",GQ,I Do Love You,74,0
12474,1979-07-07,"['Motown Review', 'Philly Cream']",Philly Cream,Motown Review,75,0
12475,1979-07-07,"[""You're My Weakness"", 'Faith Band']",Faith Band,You're My Weakness,76,0
12476,1979-07-07,"['After The Love Has Gone', 'Earth, Wind & Fire']",ind & Fire,After The Love Has Gone,77,1
12477,1979-07-07,"['Goodbye Stranger', 'Supertramp']",Supertramp,Goodbye Stranger,78,0
12478,1979-07-07,"['I Know A Heartache When I See One', 'Jennifer Warnes']",Jennifer Warnes,I Know A Heartache When I See One,79,0
12479,1979-07-07,"['Goodnight Tonight', 'Wings']",Wings,Goodnight Tonight,80,0
12480,1979-07-07,"['Girl Of My Dreams', 'Bram Tchaikovsky']",Bram Tchaikovsky,Girl Of My Dreams,81,0
12481,1979-07-07,"[""I'll Know Her When I See Her"", 'Cooper Brothers Band']",Cooper Brothers Band,I'll Know Her When I See Her,82,0
12482,1979-07-07,"['Cuba', 'The Gibson Brothers']",The Gibson Brothers,Cuba,83,0
12483,1979-07-07,"['Oh Well', 'Rockets']",Rockets,Oh Well,84,0
12484,1979-07-07,"['Sweets For My Sweet', 'Tony Orlando']",Tony Orlando,Sweets For My Sweet,85,0
12485,1979-07-07,"['When I Dream', 'Crystal Gayle']",Crystal Gayle,When I Dream,86,0
12486,1979-07-07,"[""Here I Go (Fallin' In Love Again)"", 'Frannie Golde']",Frannie Golde,Here I Go (Fallin' In Love Again),87,0
12487,1979-07-07,"['Keep On Running Away', 'Lazy Racer']",Lazy Racer,Keep On Running Away,88,0
12488,1979-07-07,"['Different Worlds', 'Maureen McGovern']",Maureen McGovern,Different Worlds,89,0
12489,1979-07-07,"['Deeper Than The Night', 'Olivia Newton-John']",Olivia Newton-John,Deeper Than The Night,90,0
12490,1979-07-07,"['Make Love To Me', 'Helen Reddy']",Helen Reddy,Make Love To Me,91,0
12491,1979-07-07,"['In The Navy', 'Village People']",Village People,In The Navy,92,0
12492,1979-07-07,"['Disco Nights (Rock-Freak)', 'G.Q.']",G.Q.,Disco Nights (Rock-Freak),93,0
12493,1979-07-07,"[""Ain't Love A Bitch"", 'Rod Stewart']",Rod Stewart,Ain't Love A Bitch,94,0
12494,1979-07-07,"[""Don't Ever Wanna Lose Ya"", 'New England']",New England,Don't Ever Wanna Lose Ya,95,0
12495,1979-07-07,"['Love Is The Answer', 'England Dan & John Ford Coley']",England Dan & John Ford Coley,Love Is The Answer,96,0
12496,1979-07-07,"['Hot Number', 'Foxy']",Foxy,Hot Number,97,0
12497,1979-07-07,"['Heart Of Glass', 'Blondie']",Blondie,Heart Of Glass,98,0
