,Date,Data,Artist,Title,Rank,Note
10671,1998-01-10,"[""Last Night's Letter"", 'K-Ci & JoJo']",K-Ci & JoJo,Last Night's Letter,72,1
10672,1998-01-10,"[""Don't Stop The Music"", 'Playa']",Playa,Don't Stop The Music,73,1
10673,1998-01-10,"[""Santa's A Fat Bitch"", 'Insane Clown Posse']",Insane Clown Posse,Santa's A Fat Bitch,74,1
10674,1998-01-10,"['Too Gone, Too Long', 'En Vogue']",En Vogue,Too Gon,75,0
10675,1998-01-10,"['One More Night', 'Amber']",Amber,One More Night,76,0
10676,1998-01-10,"['I Wonder If Heaven Got A Ghetto', '2Pac']",2Pac,I Wonder If Heaven Got A Ghetto,77,0
10677,1998-01-10,"['Deja Vu [Uptown Baby]', 'Lord Tariq & Peter Gunz']",Lord Tariq & Peter Gunz,Deja Vu [Uptown Baby],78,0
10678,1998-01-10,"['Around The World', 'Daft Punk']",Daft Punk,Around The World,79,0
10679,1998-01-10,"['Mourn You Til I Join You', 'Naughty By Nature']",Naughty By Nature,Mourn You Til I Join You,80,0
10680,1998-01-10,"['L-L-Lies', 'Diana King']",Diana King,L-L-Lies,81,0
10681,1998-01-10,"['Something That We Do', 'Clint Black']",Clint Black,Something That We Do,82,0
10682,1998-01-10,"['You Know My Steez', 'Gang Starr']",Gang Starr,You Know My Steez,83,0
10683,1998-01-10,"['What If I Said', 'Anita Cochran (Duet With Steve Wariner)']",Anita Cochran (Duet With Steve Wariner),What If I Said,84,0
10684,1998-01-10,"['Did I Shave My Legs For This?', 'Deana Carter']",Deana Carter,Did I Shave My Legs For This?,85,0
10685,1998-01-10,"['The Rest Of Mine', 'Trace Adkins']",Trace Adkins,The Rest Of Mine,86,0
10686,1998-01-10,"['Grandma Got Run Over By A Reindeer', 'Elmo & Patsy']",Elmo & Patsy,Grandma Got Run Over By A Reindeer,87,0
10687,1998-01-10,"['Man Behind The Music', 'Queen Pen Featuring Teddy Riley']",Queen Pen Featuring Teddy Riley,Man Behind The Music,88,0
10688,1998-01-10,"[""In Harm's Way"", 'BeBe Winans']",BeBe Winans,In Harm's Way,89,1
10689,1998-01-10,"['Burn', 'Militia']",Militia,Burn,90,0
10690,1998-01-10,"[""Ain't That Just The Way"", 'Lutricia McNeal']",Lutricia McNeal,Ain't That Just The Way,91,1
10691,1998-01-10,"['Valentine', 'Martina McBride With Jim Brickman']",Martina McBride With Jim Brickman,Valentine,92,0
10692,1998-01-10,"['Young, Sad And Blue', 'Lysette']",Lysette,Youn,93,0
10693,1998-01-10,"['All Of My Days', 'Changing Faces (Featuring Jay-Z)']",Changing Faces (Featuring Jay-Z),All Of My Days,94,0
10694,1998-01-10,"['Brian Wilson', 'Barenaked Ladies']",Barenaked Ladies,Brian Wilson,95,0
10695,1998-01-10,"['Smack My Bitch Up', 'The Prodigy']",The Prodigy,Smack My Bitch Up,96,0
10696,1998-01-10,"[""Doin' Time"", 'Sublime']",Sublime,Doin' Time,97,1
10697,1998-01-10,"['Only If...', 'Enya']",Enya,Only If...,98,0
10698,1998-01-10,"['4, 3, 2, 1', 'LL Cool J Featuring Method Man, Redman, DMX, Canibus And Master P']",anibus And Master P,,99,0
10699,1998-01-10,"['Love Of My Life', 'Sammy Kershaw']",Sammy Kershaw,Love Of My Life,100,0
10700,1998-02-07,"['Together Again', 'Janet']",Janet,Together Again,1,0
10701,1998-02-07,"['Nice & Slow', 'Usher']",Usher,Nice & Slow,2,0
10702,1998-02-07,"['How Do I Live', 'LeAnn Rimes']",LeAnn Rimes,How Do I Live,3,0
10703,1998-02-07,"['Truly Madly Deeply', 'Savage Garden']",Savage Garden,Truly Madly Deeply,4,0
10704,1998-02-07,"['Been Around The World', 'Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase)']",Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase),Been Around The World,5,0
10705,1998-02-07,"[""I Don't Ever Want To See You Again"", 'Uncle Sam']",Uncle Sam,I Don't Ever Want To See You Again,6,1
10706,1998-02-07,"['Tubthumping', 'Chumbawamba']",Chumbawamba,Tubthumping,7,0
10707,1998-02-07,"['A Song For Mama', 'Boyz II Men']",Boyz II Men,A Song For Mama,8,0
10708,1998-02-07,"['Dangerous', 'Busta Rhymes']",Busta Rhymes,Dangerous,9,0
10709,1998-02-07,"['You Make Me Wanna...', 'Usher']",Usher,You Make Me Wanna...,10,0
10710,1998-02-07,"['Show Me Love', 'Robyn']",Robyn,Show Me Love,11,0
10711,1998-02-07,"[""How's It Going To Be"", 'Third Eye Blind']",Third Eye Blind,How's It Going To Be,12,1
10712,1998-02-07,"['Candle In The Wind 1997/Something About The Way You Look Tonight', 'Elton John']",Elton John,Candle In The Wind 1997/Something About The Way You Look Tonight,13,0
10713,1998-02-07,"['My Body', 'LSG']",LSG,My Body,14,0
10714,1998-02-07,"[""I Don't Want To Wait"", 'Paula Cole']",Paula Cole,I Don't Want To Wait,15,1
10715,1998-02-07,"['No, No, No', ""Destiny's Child""]",Destiny's Child,N,16,1
10716,1998-02-07,"['I Do', 'Lisa Loeb']",Lisa Loeb,I Do,17,0
10717,1998-02-07,"[""We're Not Making Love No More"", 'Dru Hill']",Dru Hill,We're Not Making Love No More,18,1
10718,1998-02-07,"['Father', 'LL Cool J']",LL Cool J,Father,19,0
10719,1998-02-07,"['Kiss The Rain', 'Billie Myers']",Billie Myers,Kiss The Rain,20,0
10720,1998-02-07,"['Feel So Good', 'Mase']",Mase,Feel So Good,21,0
10721,1998-02-07,"['Gone Till November', 'Wyclef Jean']",Wyclef Jean,Gone Till November,22,0
10722,1998-02-07,"['Swing My Way', 'K.P. & Envyi']",K.P. & Envyi,Swing My Way,23,0
10723,1998-02-07,"['What You Want', 'Mase Featuring Total']",Mase Featuring Total,What You Want,24,0
10724,1998-02-07,"['Spice Up Your Life', 'Spice Girls']",Spice Girls,Spice Up Your Life,25,0
10725,1998-02-07,"['Love You Down', 'INOJ/LATHUN']",INOJ/LATHUN,Love You Down,26,0
10726,1998-02-07,"['Heaven', 'Nu Flavor']",Nu Flavor,Heaven,27,0
10727,1998-02-07,"['Semi-Charmed Life', 'Third Eye Blind']",Third Eye Blind,Semi-Charmed Life,28,0
10728,1998-02-07,"[""They Don't Know"", 'Jon B']",Jon B,They Don't Know,29,1
10729,1998-02-07,"['Quit Playing Games (With My Heart)', 'Backstreet Boys']",Backstreet Boys,Quit Playing Games (With My Heart),30,0
10730,1998-02-07,"['My Love Is The Shhh!', ""Somethin' For The People Featuring Trina & Tamara""]",Somethin' For The People Featuring Trina & Tamara,My Love Is The Shhh!,31,1
10731,1998-02-07,"['Given To Fly', 'Pearl Jam']",Pearl Jam,Given To Fly,32,0
10732,1998-02-07,"['I Will Come To You', 'Hanson']",Hanson,I Will Come To You,33,0
10733,1998-02-07,"['All For You', 'Sister Hazel']",Sister Hazel,All For You,34,0
10734,1998-02-07,"['All Cried Out', 'Allure Featuring 112']",Allure Featuring 112,All Cried Out,35,0
10735,1998-02-07,"['Mo Money Mo Problems', 'The Notorious B.I.G. Featuring Puff Daddy & Mase']",The Notorious B.I.G. Featuring Puff Daddy & Mase,Mo Money Mo Problems,36,0
10736,1998-02-07,"['32 Flavors', 'Alana Davis']",Alana Davis,32 Flavors,37,0
10737,1998-02-07,"['Foolish Games/You Were Meant For Me', 'Jewel']",Jewel,Foolish Games/You Were Meant For Me,38,0
10738,1998-02-07,"[""Make Em' Say Uhh!"", 'Master P Feat. Fiend, Silkk The Shocker, Mia X & Mystikal']",ia X & Mystikal,Make Em' Say Uhh!,39,1
10739,1998-02-07,"['Deja Vu [Uptown Baby]', 'Lord Tariq & Peter Gunz']",Lord Tariq & Peter Gunz,Deja Vu [Uptown Baby],40,0
10740,1998-02-07,"['All My Love', 'Queen Pen Featuring Eric Williams']",Queen Pen Featuring Eric Williams,All My Love,41,0
10741,1998-02-07,"['No Tengo Dinero', 'Los Umbrellos']",Los Umbrellos,No Tengo Dinero,42,0
10742,1998-02-07,"['Butta Love', 'Next']",Next,Butta Love,43,0
10743,1998-02-07,"['4 Seasons Of Loneliness', 'Boyz II Men']",Boyz II Men,4 Seasons Of Loneliness,44,0
10744,1998-02-07,"['Sunny Came Home', 'Shawn Colvin']",Shawn Colvin,Sunny Came Home,45,0
10745,1998-02-07,"[""I Know Where It's At"", 'All Saints']",All Saints,I Know Where It's At,46,1
10746,1998-02-07,"[""If You Think I'm Jiggy"", 'The Lox']",The Lox,If You Think I'm Jiggy,47,1
10747,1998-02-07,"['Breaking All The Rules', 'She Moves']",She Moves,Breaking All The Rules,48,0
10748,1998-02-07,"['Sock It 2 Me', 'Missy ""Misdemeanor"" Elliott Featuring Da Brat']","Missy ""Misdemeanor"" Elliott Featuring Da Brat",Sock It 2 Me,49,1
10749,1998-02-07,"['What About Us', 'Total']",Total,What About Us,50,0
10750,1998-02-07,"['Criminal', 'Fiona Apple']",Fiona Apple,Criminal,51,0
10751,1998-02-07,"['Going Back To Cali', 'The Notorious B.I.G.']",The Notorious B.I.G.,Going Back To Cali,52,0
10752,1998-02-07,"['At The Beginning', 'Richard Marx & Donna Lewis']",Richard Marx & Donna Lewis,At The Beginning,53,0
10753,1998-02-07,"['Burn', 'Militia']",Militia,Burn,54,0
10754,1998-02-07,"['The One I Gave My Heart To', 'Aaliyah']",Aaliyah,The One I Gave My Heart To,55,0
10755,1998-02-07,"[""Just Clownin'"", 'WC From Westside Connection']",WC From Westside Connection,Just Clownin',56,1
10756,1998-02-07,"['The Memory Remains', 'Metallica']",Metallica,The Memory Remains,57,0
10757,1998-02-07,"[""Don't Be Stupid (You Know I Love You)"", 'Shania Twain']",Shania Twain,Don't Be Stupid (You Know I Love You),58,1
10758,1998-02-07,"[""Say You'll Stay"", 'KAI']",KAI,Say You'll Stay,59,1
10759,1998-02-07,"['If I Could Teach The World', 'Bone Thugs-N-Harmony']",Bone Thugs-N-Harmony,If I Could Teach The World,60,0
10760,1998-02-07,"['Lollipop (Candyman)', 'Aqua']",Aqua,Lollipop (Candyman),61,0
10761,1998-02-07,"['One More Night', 'Amber']",Amber,One More Night,62,0
10762,1998-02-07,"[""I'm Not A Player"", 'Big Punisher']",Big Punisher,I'm Not A Player,63,1
10763,1998-02-07,"['So Help Me Girl', 'Gary Barlow']",Gary Barlow,So Help Me Girl,64,0
10764,1998-02-07,"['What If I Said', 'Anita Cochran (Duet With Steve Wariner)']",Anita Cochran (Duet With Steve Wariner),What If I Said,65,0
10765,1998-02-07,"['They Like It Slow', 'H-Town']",H-Town,They Like It Slow,66,0
10766,1998-02-07,"['Roxanne `97 - Puff Daddy Remix', 'Sting & The Police']",Sting & The Police,Roxanne `97 - Puff Daddy Remix,67,0
10767,1998-02-07,"['Brian Wilson', 'Barenaked Ladies']",Barenaked Ladies,Brian Wilson,68,0
10768,1998-02-07,"['Everything', 'Mary J. Blige']",Mary J. Blige,Everything,69,0
10769,1998-02-07,"['What If', 'Reba McEntire']",Reba McEntire,What If,70,0
10770,1998-02-07,"[""Ain't That Just The Way"", 'Lutricia McNeal']",Lutricia McNeal,Ain't That Just The Way,71,1
10771,1998-02-07,"['Am I Dreaming', 'Ol Skool [Featuring Keith Sweat & Xscape]']",Ol Skool [Featuring Keith Sweat & Xscape],Am I Dreaming,72,0
10772,1998-02-07,"['So Good', 'Davina']",Davina,So Good,73,0
10773,1998-02-07,"[""You're Not Alone"", 'Olive']",Olive,You're Not Alone,74,1
10774,1998-02-07,"['Tuck Me In', 'Kimberly Scott']",Kimberly Scott,Tuck Me In,75,0
10775,1998-02-07,"['I Wonder If Heaven Got A Ghetto', '2Pac']",2Pac,I Wonder If Heaven Got A Ghetto,76,0
10776,1998-02-07,"['Sugar Cane', 'Spacemonkeyz']",Spacemonkeyz,Sugar Cane,77,0
10777,1998-02-07,"[""I'm Afraid Of Americans"", 'David Bowie']",David Bowie,I'm Afraid Of Americans,78,1
10778,1998-02-07,"['You Know My Steez', 'Gang Starr']",Gang Starr,You Know My Steez,79,0
10779,1998-02-07,"['The City Is Mine', 'Jay-Z Featuring BLACKstreet']",Jay-Z Featuring BLACKstreet,The City Is Mine,80,0
10780,1998-02-07,"['Valentine', 'Martina McBride With Jim Brickman']",Martina McBride With Jim Brickman,Valentine,81,0
10781,1998-02-07,"['Young, Sad And Blue', 'Lysette']",Lysette,Youn,82,0
10782,1998-02-07,"['L-L-Lies', 'Diana King']",Diana King,L-L-Lies,83,0
10783,1998-02-07,"['4, 3, 2, 1', 'LL Cool J Featuring Method Man, Redman, DMX, Canibus And Master P']",anibus And Master P,,84,0
10784,1998-02-07,"['I Can Love You Better', 'Dixie Chicks']",Dixie Chicks,I Can Love You Better,85,0
10785,1998-02-07,"['Send My Love/Send One Your Love', 'Born Jamericans']",Born Jamericans,Send My Love/Send One Your Love,86,0
10786,1998-02-07,"['Tubthumping', 'Chucklebutt']",Chucklebutt,Tubthumping,87,0
10787,1998-02-07,"['Tha Hop', 'Kinsu']",Kinsu,Tha Hop,88,0
10788,1998-02-07,"['Jealousy', 'Kim Sanders']",Kim Sanders,Jealousy,89,0
10789,1998-02-07,"['Still Waters (Run Deep)', 'Bee Gees']",Bee Gees,Still Waters (Run Deep),90,0
10790,1998-02-07,"[""Last Night's Letter"", 'K-Ci & JoJo']",K-Ci & JoJo,Last Night's Letter,91,1
10791,1998-02-07,"['Tic Tic Tac', 'Fruit De La Passion']",Fruit De La Passion,Tic Tic Tac,92,0
10792,1998-02-07,"[""Don't Stop The Music"", 'Playa']",Playa,Don't Stop The Music,93,1
10793,1998-02-07,"['Love Gets Me Every Time', 'Shania Twain']",Shania Twain,Love Gets Me Every Time,94,0
10794,1998-02-07,"['Then What?', 'Clay Walker']",Clay Walker,Then What?,95,0
10795,1998-02-07,"['Man Behind The Music', 'Queen Pen Featuring Teddy Riley']",Queen Pen Featuring Teddy Riley,Man Behind The Music,96,0
10796,1998-02-07,"[""Don't Go"", 'Le Click Featuring Kayo']",Le Click Featuring Kayo,Don't Go,97,1
10797,1998-02-07,"[""In Harm's Way"", 'BeBe Winans']",BeBe Winans,In Harm's Way,98,1
10798,1998-02-07,"['Spin Spin Sugar', 'Sneaker Pimps']",Sneaker Pimps,Spin Spin Sugar,99,0
10799,1998-02-07,"['Much Better', 'Club 69 Featuring Suzanne Palmer']",Club 69 Featuring Suzanne Palmer,Much Better,100,0
10800,1998-03-07,"['My Heart Will Go On', 'Celine Dion']",Celine Dion,My Heart Will Go On,1,0
10801,1998-03-07,"[""Gettin' Jiggy Wit It"", 'Will Smith']",Will Smith,Gettin' Jiggy Wit It,2,1
10802,1998-03-07,"['Nice & Slow', 'Usher']",Usher,Nice & Slow,3,0
10803,1998-03-07,"['Together Again', 'Janet']",Janet,Together Again,4,0
10804,1998-03-07,"['Truly Madly Deeply', 'Savage Garden']",Savage Garden,Truly Madly Deeply,5,0
10805,1998-03-07,"['No, No, No', ""Destiny's Child""]",Destiny's Child,N,6,1
10806,1998-03-07,"['Swing My Way', 'K.P. & Envyi']",K.P. & Envyi,Swing My Way,7,0
10807,1998-03-07,"[""I Don't Ever Want To See You Again"", 'Uncle Sam']",Uncle Sam,I Don't Ever Want To See You Again,8,1
10808,1998-03-07,"['What You Want', 'Mase Featuring Total']",Mase Featuring Total,What You Want,9,0
10809,1998-03-07,"['How Do I Live', 'LeAnn Rimes']",LeAnn Rimes,How Do I Live,10,0
10810,1998-03-07,"['Too Much', 'Spice Girls']",Spice Girls,Too Much,11,0
10811,1998-03-07,"['Gone Till November', 'Wyclef Jean']",Wyclef Jean,Gone Till November,12,0
10812,1998-03-07,"['A Song For Mama', 'Boyz II Men']",Boyz II Men,A Song For Mama,13,0
10813,1998-03-07,"['Been Around The World', 'Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase)']",Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase),Been Around The World,14,0
10814,1998-03-07,"['Deja Vu [Uptown Baby]', 'Lord Tariq & Peter Gunz']",Lord Tariq & Peter Gunz,Deja Vu [Uptown Baby],15,0
10815,1998-03-07,"[""How's It Going To Be"", 'Third Eye Blind']",Third Eye Blind,How's It Going To Be,16,1
10816,1998-03-07,"['Are You Jimmy Ray?', 'Jimmy Ray']",Jimmy Ray,Are You Jimmy Ray?,17,0
10817,1998-03-07,"[""I Don't Want To Wait"", 'Paula Cole']",Paula Cole,I Don't Want To Wait,18,1
10818,1998-03-07,"[""The Mummers' Dance"", 'Loreena McKennitt']",Loreena McKennitt,The Mummers' Dance,19,1
10819,1998-03-07,"['You Make Me Wanna...', 'Usher']",Usher,You Make Me Wanna...,20,0
10820,1998-03-07,"['Kiss The Rain', 'Billie Myers']",Billie Myers,Kiss The Rain,21,0
10821,1998-03-07,"['Too Close', 'Next']",Next,Too Close,22,0
10822,1998-03-07,"[""Body Bumpin' Yippie-Yi-Yo"", 'Public Announcement']",Public Announcement,Body Bumpin' Yippie-Yi-Yo,23,1
10823,1998-03-07,"['Candle In The Wind 1997/Something About The Way You Look Tonight', 'Elton John']",Elton John,Candle In The Wind 1997/Something About The Way You Look Tonight,24,0
10824,1998-03-07,"['I Want You Back', ""'N Sync""]",'N Sync,I Want You Back,25,1
10825,1998-03-07,"[""You're Still The One"", 'Shania Twain']",Shania Twain,You're Still The One,26,1
10826,1998-03-07,"['Father', 'LL Cool J']",LL Cool J,Father,27,0
10827,1998-03-07,"[""Make Em' Say Uhh!"", 'Master P Feat. Fiend, Silkk The Shocker, Mia X & Mystikal']",ia X & Mystikal,Make Em' Say Uhh!,28,1
10828,1998-03-07,"['Pink', 'Aerosmith']",Aerosmith,Pink,29,0
10829,1998-03-07,"['Love You Down', 'INOJ/LATHUN']",INOJ/LATHUN,Love You Down,30,0
10830,1998-03-07,"['Show Me Love', 'Robyn']",Robyn,Show Me Love,31,0
10831,1998-03-07,"['Dangerous', 'Busta Rhymes']",Busta Rhymes,Dangerous,32,0
10832,1998-03-07,"[""If You Think I'm Jiggy"", 'The Lox']",The Lox,If You Think I'm Jiggy,33,1
10833,1998-03-07,"['All My Love', 'Queen Pen Featuring Eric Williams']",Queen Pen Featuring Eric Williams,All My Love,34,0
10834,1998-03-07,"['Tubthumping', 'Chumbawamba']",Chumbawamba,Tubthumping,35,0
10835,1998-03-07,"[""I Know Where It's At"", 'All Saints']",All Saints,I Know Where It's At,36,1
10836,1998-03-07,"['I Do', 'Lisa Loeb']",Lisa Loeb,I Do,37,0
10837,1998-03-07,"['Semi-Charmed Life', 'Third Eye Blind']",Third Eye Blind,Semi-Charmed Life,38,0
10838,1998-03-07,"['The Party Continues', 'JD Featuring Da Brat']",JD Featuring Da Brat,The Party Continues,39,0
10839,1998-03-07,"[""We're Not Making Love No More"", 'Dru Hill']",Dru Hill,We're Not Making Love No More,40,1
10840,1998-03-07,"['Heaven', 'Nu Flavor']",Nu Flavor,Heaven,41,0
10841,1998-03-07,"['Quit Playing Games (With My Heart)', 'Backstreet Boys']",Backstreet Boys,Quit Playing Games (With My Heart),42,0
10842,1998-03-07,"['Feel So Good', 'Mase']",Mase,Feel So Good,43,0
10843,1998-03-07,"['Sweet Surrender', 'Sarah McLachlan']",Sarah McLachlan,Sweet Surrender,44,0
10844,1998-03-07,"['My Body', 'LSG']",LSG,My Body,45,0
10845,1998-03-07,"['What Would Happen', 'Meredith Brooks']",Meredith Brooks,What Would Happen,46,0
10846,1998-03-07,"['Am I Dreaming', 'Ol Skool [Featuring Keith Sweat & Xscape]']",Ol Skool [Featuring Keith Sweat & Xscape],Am I Dreaming,47,0
10847,1998-03-07,"['All For You', 'Sister Hazel']",Sister Hazel,All For You,48,0
10848,1998-03-07,"[""They Don't Know"", 'Jon B']",Jon B,They Don't Know,49,1
10849,1998-03-07,"['Romeo And Juliet', 'Sylk-E. Fyne Featuring Chill']",Sylk-E. Fyne Featuring Chill,Romeo And Juliet,50,0
10850,1998-03-07,"['I Will Come To You', 'Hanson']",Hanson,I Will Come To You,51,0
10851,1998-03-07,"['Get At Me Dog', 'DMX Featuring Sheek Of The Lox']",DMX Featuring Sheek Of The Lox,Get At Me Dog,52,0
10852,1998-03-07,"['All I Do', ""Somethin' For The People""]",Somethin' For The People,All I Do,53,1
10853,1998-03-07,"['Light In Your Eyes', 'Blessid Union Of Souls']",Blessid Union Of Souls,Light In Your Eyes,54,0
10854,1998-03-07,"['Given To Fly', 'Pearl Jam']",Pearl Jam,Given To Fly,55,0
10855,1998-03-07,"['32 Flavors', 'Alana Davis']",Alana Davis,32 Flavors,56,0
10856,1998-03-07,"['Spice Up Your Life', 'Spice Girls']",Spice Girls,Spice Up Your Life,57,0
10857,1998-03-07,"['Burn', 'Militia']",Militia,Burn,58,0
10858,1998-03-07,"['What If I Said', 'Anita Cochran (Duet With Steve Wariner)']",Anita Cochran (Duet With Steve Wariner),What If I Said,59,0
10859,1998-03-07,"['Strawberries', 'Smooth']",Smooth,Strawberries,60,0
10860,1998-03-07,"['Breaking All The Rules', 'She Moves']",She Moves,Breaking All The Rules,61,0
10861,1998-03-07,"['Going Back To Cali', 'The Notorious B.I.G.']",The Notorious B.I.G.,Going Back To Cali,62,0
10862,1998-03-07,"['At The Beginning', 'Richard Marx & Donna Lewis']",Richard Marx & Donna Lewis,At The Beginning,63,0
10863,1998-03-07,"[""Just Clownin'"", 'WC From Westside Connection']",WC From Westside Connection,Just Clownin',64,1
10864,1998-03-07,"['Bring It On', 'Keith Washington']",Keith Washington,Bring It On,65,0
10865,1998-03-07,"[""Say You'll Stay"", 'KAI']",KAI,Say You'll Stay,66,1
10866,1998-03-07,"['If I Never Stop Loving You', 'David Kersh']",David Kersh,If I Never Stop Loving You,67,0
10867,1998-03-07,"[""Ain't That Just The Way"", 'Lutricia McNeal']",Lutricia McNeal,Ain't That Just The Way,68,1
10868,1998-03-07,"['The Memory Remains', 'Metallica']",Metallica,The Memory Remains,69,0
10869,1998-03-07,"['Life In Mono', 'Mono']",Mono,Life In Mono,70,0
10870,1998-03-07,"['Then What?', 'Clay Walker']",Clay Walker,Then What?,71,0
10871,1998-03-07,"['Send My Love/Send One Your Love', 'Born Jamericans']",Born Jamericans,Send My Love/Send One Your Love,72,0
10872,1998-03-07,"['Off The Hook', 'Jody Watley']",Jody Watley,Off The Hook,73,0
10873,1998-03-07,"['Brian Wilson', 'Barenaked Ladies']",Barenaked Ladies,Brian Wilson,74,0
10874,1998-03-07,"['Lollipop (Candyman)', 'Aqua']",Aqua,Lollipop (Candyman),75,0
10875,1998-03-07,"[""Nothin' Move But The Money"", 'Mic Geronimo Featuring DMX & Black Rob']",Mic Geronimo Featuring DMX & Black Rob,Nothin' Move But The Money,76,1
10876,1998-03-07,"[""I'm Not A Player"", 'Big Punisher']",Big Punisher,I'm Not A Player,77,1
10877,1998-03-07,"[""Don't Be Stupid (You Know I Love You)"", 'Shania Twain']",Shania Twain,Don't Be Stupid (You Know I Love You),78,1
10878,1998-03-07,"['What If', 'Reba McEntire']",Reba McEntire,What If,79,0
10879,1998-03-07,"['In A Dream', 'Rockell']",Rockell,In A Dream,80,0
10880,1998-03-07,"['Tic Tic Tac', 'Fruit De La Passion']",Fruit De La Passion,Tic Tic Tac,81,0
10881,1998-03-07,"['Roxanne `97 - Puff Daddy Remix', 'Sting & The Police']",Sting & The Police,Roxanne `97 - Puff Daddy Remix,82,0
10882,1998-03-07,"['I Can Love You Better', 'Dixie Chicks']",Dixie Chicks,I Can Love You Better,83,0
10883,1998-03-07,"[""Let's Ride"", 'Montell Jordan Feat. Master P & Silkk The Shocker']",Montell Jordan Feat. Master P & Silkk The Shocker,Let's Ride,84,1
10884,1998-03-07,"[""You're Not Alone"", 'Olive']",Olive,You're Not Alone,85,1
10885,1998-03-07,"['4, 3, 2, 1', 'LL Cool J Featuring Method Man, Redman, DMX, Canibus And Master P']",anibus And Master P,,86,0
10886,1998-03-07,"['So Long (Well, Well, Well)', 'Phajja']",Phajja,So Long (Wel,87,0
10887,1998-03-07,"['Tuck Me In', 'Kimberly Scott']",Kimberly Scott,Tuck Me In,88,0
10888,1998-03-07,"['Jealousy', 'Kim Sanders']",Kim Sanders,Jealousy,89,0
10889,1998-03-07,"['The Note', 'Daryle Singletary']",Daryle Singletary,The Note,90,0
10890,1998-03-07,"['Tha Hop', 'Kinsu']",Kinsu,Tha Hop,91,0
10891,1998-03-07,"['The Day That She Left Tulsa (In A Chevy)', 'Wade Hayes']",Wade Hayes,The Day That She Left Tulsa (In A Chevy),92,0
10892,1998-03-07,"['Something That We Do', 'Clint Black']",Clint Black,Something That We Do,93,0
10893,1998-03-07,"['Saint Of Me', 'The Rolling Stones']",The Rolling Stones,Saint Of Me,94,0
10894,1998-03-07,"['Young, Sad And Blue', 'Lysette']",Lysette,Youn,95,0
10895,1998-03-07,"['The City Is Mine', 'Jay-Z Featuring BLACKstreet']",Jay-Z Featuring BLACKstreet,The City Is Mine,96,0
10896,1998-03-07,"[""I'm Afraid Of Americans"", 'David Bowie']",David Bowie,I'm Afraid Of Americans,97,1
10897,1998-03-07,"['So Good', 'Davina']",Davina,So Good,98,0
10898,1998-03-07,"['Tubthumping', 'Chucklebutt']",Chucklebutt,Tubthumping,99,0
10899,1998-03-07,"['Love Of My Life', 'Sammy Kershaw']",Sammy Kershaw,Love Of My Life,100,0
10900,1998-04-04,"['All My Life', 'K-Ci & JoJo']",K-Ci & JoJo,All My Life,1,0
10901,1998-04-04,"['Frozen', 'Madonna']",Madonna,Frozen,2,0
10902,1998-04-04,"['Nice & Slow', 'Usher']",Usher,Nice & Slow,3,0
10903,1998-04-04,"['My Heart Will Go On', 'Celine Dion']",Celine Dion,My Heart Will Go On,4,0
10904,1998-04-04,"['No, No, No', ""Destiny's Child""]",Destiny's Child,N,5,1
10905,1998-04-04,"[""Let's Ride"", 'Montell Jordan Feat. Master P & Silkk The Shocker']",Montell Jordan Feat. Master P & Silkk The Shocker,Let's Ride,6,1
10906,1998-04-04,"['Truly Madly Deeply', 'Savage Garden']",Savage Garden,Truly Madly Deeply,7,0
10907,1998-04-04,"[""Gettin' Jiggy Wit It"", 'Will Smith']",Will Smith,Gettin' Jiggy Wit It,8,1
10908,1998-04-04,"['Gone Till November', 'Wyclef Jean']",Wyclef Jean,Gone Till November,9,0
10909,1998-04-04,"['Too Close', 'Next']",Next,Too Close,10,0
10910,1998-04-04,"['Deja Vu [Uptown Baby]', 'Lord Tariq & Peter Gunz']",Lord Tariq & Peter Gunz,Deja Vu [Uptown Baby],11,0
10911,1998-04-04,"['Bitter Sweet Symphony', 'The Verve']",The Verve,Bitter Sweet Symphony,12,0
10912,1998-04-04,"[""Body Bumpin' Yippie-Yi-Yo"", 'Public Announcement']",Public Announcement,Body Bumpin' Yippie-Yi-Yo,13,1
10913,1998-04-04,"['What You Want', 'Mase Featuring Total']",Mase Featuring Total,What You Want,14,0
10914,1998-04-04,"['Romeo And Juliet', 'Sylk-E. Fyne Featuring Chill']",Sylk-E. Fyne Featuring Chill,Romeo And Juliet,15,0
10915,1998-04-04,"[""You're Still The One"", 'Shania Twain']",Shania Twain,You're Still The One,16,1
10916,1998-04-04,"['I Want You Back', ""'N Sync""]",'N Sync,I Want You Back,17,1
10917,1998-04-04,"['Are You Jimmy Ray?', 'Jimmy Ray']",Jimmy Ray,Are You Jimmy Ray?,18,0
10918,1998-04-04,"['Together Again', 'Janet']",Janet,Together Again,19,0
10919,1998-04-04,"['How Do I Live', 'LeAnn Rimes']",LeAnn Rimes,How Do I Live,20,0
10920,1998-04-04,"['Do For Love', '2Pac Featuring Eric Williams']",2Pac Featuring Eric Williams,Do For Love,21,0
10921,1998-04-04,"[""How's It Going To Be"", 'Third Eye Blind']",Third Eye Blind,How's It Going To Be,22,1
10922,1998-04-04,"['Swing My Way', 'K.P. & Envyi']",K.P. & Envyi,Swing My Way,23,0
